k_therm (W/(m*K)),alpha_cte (1/K),E_mod (Pa),Cp_ (J/(kg*K)),rho_ (kg/m^3),Time (s),Temperature (K),von Mises stress (N/m^2)
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,0,293.1500004,1.324557497
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,0.5,320.8276859,1.15E+08
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,1,373.2492438,3.24E+08
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,1.5,443.0523537,5.96E+08
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,2,526.8018429,9.22E+08
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,2.5,622.1520548,1.29E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,3,727.6740068,1.71E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,3.5,842.4995067,2.16E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,4,965.4870925,2.65E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,4.5,1095.976204,3.16E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,5,1225.457555,3.68E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,5.5,1341.437345,4.16E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,6,1439.380397,4.56E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,6.5,1525.782113,4.93E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,7,1603.352629,5.26E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,7.5,1673.741721,5.56E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,8,1738.191701,5.84E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,8.5,1797.711599,6.09E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,9,1853.075047,6.33E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,9.5,1904.976459,6.56E+09
21.59770556,9.46E-06,4.48E+11,674.9733644,6934.831164,10,1954.004392,6.78E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,0,293.1500003,0.787027132
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,0.5,318.7507596,7.08E+07
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,1,367.1994914,1.98E+08
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,1.5,431.7117937,3.65E+08
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,2,509.1593872,5.64E+08
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,2.5,597.4116865,7.92E+08
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,3,695.1655627,1.04E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,3.5,801.6245227,1.32E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,4,915.7388503,1.62E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,4.5,1036.897551,1.94E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,5,1157.231655,2.25E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,5.5,1265.187138,2.54E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,6,1356.532175,2.79E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,6.5,1437.334084,3.02E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,7,1510.040491,3.22E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,7.5,1576.092612,3.41E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,8,1636.675536,3.58E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,8.5,1692.683677,3.74E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,9,1744.822077,3.89E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,9.5,1793.700594,4.03E+09
22.60684974,6.17E-06,4.55E+11,638.8346726,8154.6496,10,1839.921326,4.16E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,0,293.1500004,1.361407859
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,0.5,325.598844,1.20E+08
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,1,387.03122,3.38E+08
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,1.5,468.8335803,6.22E+08
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,2,567.0096193,9.61E+08
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,2.5,678.8335615,1.35E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,3,802.6414545,1.78E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,3.5,937.4193222,2.25E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,4,1081.832484,2.76E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,4.5,1235.106372,3.30E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,5,1387.266003,3.84E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,5.5,1523.666249,4.33E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,6,1639.045898,4.76E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,6.5,1740.905463,5.14E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,7,1832.333945,5.49E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,7.5,1915.465044,5.80E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,8,1991.633878,6.09E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,8.5,2062.012464,6.36E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,9,2127.501041,6.62E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,9.5,2188.957083,6.86E+09
18.13238738,7.96E-06,4.74E+11,539.983021,7499.964972,10,2246.95916,7.08E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,0,293.1500003,0.93164017
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,0.5,326.2831551,1.10E+08
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,1,388.5306981,3.08E+08
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,1.5,471.1734487,5.63E+08
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,2,570.5273714,8.67E+08
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,2.5,684.233347,1.21E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,3,810.8546675,1.59E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,3.5,949.4904925,2.01E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,4,1098.926086,2.47E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,4.5,1258.422007,2.95E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,5,1417.873078,3.43E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,5.5,1562.423664,3.87E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,6,1686.679807,4.26E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,6.5,1798.523395,4.61E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,7,1900.886501,4.93E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,7.5,1995.228738,5.23E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,8,2082.859389,5.52E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,8.5,2164.736631,5.78E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,9,2241.611417,6.03E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,9.5,2314.152522,6.27E+09
13.27175877,7.33E-06,4.50E+11,678.0035904,7627.710216,10,2383.076152,6.50E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,0,293.1500004,1.488474208
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,0.5,337.183233,1.77E+08
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,1,420.1913679,4.97E+08
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,1.5,529.7769487,9.09E+08
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,2,661.7721703,1.40E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,2.5,812.961339,1.95E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,3,981.2595806,2.57E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,3.5,1165.258951,3.24E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,4,1363.819674,3.97E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,4.5,1575.855523,4.75E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,5,1794.746991,5.56E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,5.5,1986.385751,6.27E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,6,2151.210551,6.88E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,6.5,2299.410136,7.44E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,7,2434.90276,7.96E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,7.5,2560.007821,8.45E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,8,2676.346315,8.90E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,8.5,2785.65567,9.33E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,9,2888.286548,9.74E+09
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,9.5,2985.347684,1.01E+10
9.89637627,9.06E-06,4.41E+11,627.3022054,6256.406391,10,3076.814544,1.05E+10
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,0,293.1500004,0.954865755
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,0.5,324.8387938,8.18E+07
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,1,384.8848716,2.29E+08
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,1.5,464.8375888,4.23E+08
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,2,560.7292815,6.54E+08
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,2.5,670.1753845,9.19E+08
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,3,790.9238184,1.21E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,3.5,922.0202835,1.53E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,4,1062.611006,1.88E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,4.5,1211.438459,2.24E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,5,1365.670736,2.63E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,5.5,1497.13702,2.96E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,6,1608.233367,3.25E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,6.5,1705.873402,3.50E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,7,1793.314743,3.73E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,7.5,1872.624683,3.95E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,8,1945.668064,4.14E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,8.5,2013.203538,4.32E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,9,2076.296725,4.49E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,9.5,2134.911558,4.65E+09
19.19955153,6.47E-06,4.06E+11,646.6496414,6223.08593,10,2190.199501,4.80E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,0,293.1500005,1.484156173
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,0.5,326.7218985,1.18E+08
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,1,390.4582112,3.30E+08
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,1.5,475.2759604,6.10E+08
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,2,576.7942982,9.45E+08
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,2.5,692.3768602,1.33E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,3,819.5752803,1.75E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,3.5,957.3718599,2.21E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,4,1104.860979,2.71E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,4.5,1260.713184,3.24E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,5,1421.937813,3.79E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,5.5,1558.767132,4.27E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,6,1673.597787,4.68E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,6.5,1773.928442,5.04E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,7,1863.253738,5.36E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,7.5,1943.933864,5.66E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,8,2018.129647,5.93E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,8.5,2086.558912,6.19E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,9,2150.314278,6.42E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,9.5,2209.547961,6.64E+09
19.63373163,6.55E-06,5.48E+11,549.4859084,6435.854903,10,2265.276414,6.85E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,0,293.1500003,1.150828889
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,0.5,322.532575,1.25E+08
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,1,377.8409508,3.52E+08
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,1.5,451.3606104,6.45E+08
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,2,539.7622874,9.93E+08
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,2.5,640.8672528,1.39E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,3,753.3373467,1.83E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,3.5,876.3344139,2.31E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,4,1008.735178,2.83E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,4.5,1149.863115,3.39E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,5,1290.728861,3.95E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,5.5,1418.124805,4.46E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,6,1527.220135,4.90E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,6.5,1625.024239,5.30E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,7,1714.122234,5.67E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,7.5,1795.886242,6.02E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,8,1871.538824,6.34E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,8.5,1941.986818,6.64E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,9,2007.942542,6.92E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,9.5,2070.028151,7.19E+09
16.17542063,8.32E-06,5.13E+11,658.9758243,8239.118951,10,2129.022118,7.44E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,0,293.1500005,0.980566384
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,0.5,326.1617536,8.42E+07
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,1,388.709505,2.36E+08
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,1.5,471.994012,4.35E+08
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,2,571.8886074,6.73E+08
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,2.5,685.9137008,9.46E+08
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,3,811.7261079,1.25E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,3.5,948.3321713,1.58E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,4,1094.842702,1.93E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,4.5,1249.947768,2.31E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,5,1410.69702,2.71E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,5.5,1547.763264,3.05E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,6,1663.605451,3.34E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,6.5,1765.438085,3.61E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,7,1856.644286,3.85E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,7.5,1939.388632,4.06E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,8,2015.618953,4.27E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,8.5,2086.10036,4.45E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,9,2151.930655,4.63E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,9.5,2213.113108,4.79E+09
18.37109193,6.49E-06,4.00E+11,505.9742718,7656.539344,10,2270.800779,4.95E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,0,293.1500005,2.013987736
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,0.5,348.1689008,2.45E+08
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,1,452.0526966,6.92E+08
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,1.5,588.8337442,1.26E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,2,753.3954986,1.94E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,2.5,942.3170802,2.71E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,3,1152.370597,3.57E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,3.5,1382.127105,4.50E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,4,1630.278096,5.51E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,4.5,1894.810217,6.59E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,5,2170.904873,7.72E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,5.5,2409.89567,8.70E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,6,2616.213117,9.55E+09
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,6.5,2802.031211,1.03E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,7,2972.154095,1.11E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,7.5,3129.468327,1.17E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,8,3276.47581,1.24E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,8.5,3414.170563,1.30E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,9,3544.04372,1.35E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,9.5,3666.083379,1.41E+10
7.706935756,9.39E-06,4.72E+11,515.8809883,6243.816301,10,3781.930666,1.46E+10
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,0,293.1500004,1.420804427
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,0.5,321.5505388,1.28E+08
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,1,375.2956111,3.58E+08
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,1.5,446.8606352,6.59E+08
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,2,532.7744534,1.02E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,2.5,630.6729056,1.43E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,3,739.1100858,1.88E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,3.5,857.202311,2.38E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,4,983.7849982,2.92E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,4.5,1118.180354,3.50E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,5,1251.659198,4.07E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,5.5,1371.404785,4.59E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,6,1472.761487,5.04E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,6.5,1562.386364,5.45E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,7,1642.979625,5.81E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,7.5,1716.240156,6.15E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,8,1783.43175,6.46E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,8.5,1845.548228,6.75E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,9,1903.371846,7.02E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,9.5,1957.606137,7.27E+09
20.38911253,8.42E-06,5.42E+11,558.6246673,8402.914363,10,2008.859148,7.51E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,0,293.1500004,1.227398212
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,0.5,334.4014795,1.61E+08
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,1,411.7234323,4.54E+08
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,1.5,514.1641479,8.32E+08
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,2,637.2181039,1.28E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,2.5,778.0841753,1.78E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,3,935.0903094,2.34E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,3.5,1107.197478,2.95E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,4,1292.996106,3.62E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,4.5,1491.620303,4.32E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,5,1690.557956,5.03E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,5.5,1871.393084,5.67E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,6,2027.523387,6.23E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,6.5,2168.7677,6.74E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,7,2298.775376,7.21E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,7.5,2419.344573,7.66E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,8,2531.963767,8.08E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,8.5,2637.723249,8.48E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,9,2737.465668,8.85E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,9.5,2831.961986,9.21E+09
9.501317903,8.94E-06,4.34E+11,625.1921407,7388.792583,10,2921.980342,9.56E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,0,293.1500004,0.846253757
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,0.5,328.1919002,9.87E+07
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,1,394.0383291,2.77E+08
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,1.5,481.4718407,5.07E+08
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,2,586.5891792,7.81E+08
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,2.5,706.8848281,1.09E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,3,840.8311093,1.44E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,3.5,987.469981,1.81E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,4,1145.510378,2.22E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,4.5,1314.167207,2.66E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,5,1482.749201,3.09E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,5.5,1635.540402,3.49E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,6,1766.858281,3.84E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,6.5,1884.982412,4.15E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,7,1993.019065,4.44E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,7.5,2092.567088,4.72E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,8,2184.99169,4.97E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,8.5,2271.314576,5.21E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,9,2352.336567,5.44E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,9.5,2428.785574,5.65E+09
12.65741665,6.40E-06,4.39E+11,587.4596852,8258.093684,10,2501.390313,5.86E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,0,293.1500004,1.182171623
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,0.5,321.9191304,9.61E+07
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,1,376.5045992,2.70E+08
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,1.5,449.164126,4.98E+08
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,2,536.1953836,7.71E+08
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,2.5,635.0678384,1.08E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,3,744.2570491,1.43E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,3.5,862.8498624,1.81E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,4,989.6513477,2.21E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,4.5,1123.978566,2.65E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,5,1256.985946,3.08E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,5.5,1375.685606,3.47E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,6,1475.40991,3.81E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,6.5,1562.966457,4.11E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,7,1641.143667,4.38E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,7.5,1711.831915,4.62E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,8,1776.369908,4.85E+09
22.31102961,6.74E-06,5.07E+11,510.2731056,8280.790599,8.5,1835.846928,5.06E+09
